Index,Date,Section,Observation Type,Pass/Fail,Scout,Notes
2480,04/08/2025,B2S6,drippers,Pass,Precious,
2480,04/08/2025,B2S6,health status,Pass,Precious,
2480,04/08/2025,B2S8,insect pests,Pass,Precious,
2480,04/08/2025,B2S8,diseases,Pass,Precious,
2480,04/08/2025,B2S8,basin weeds,Pass,Precious,
2480,04/08/2025,B2S8,basin formation,Pass,Precious,
2480,04/08/2025,B2S8,inrows,Pass,Precious,
2480,04/08/2025,B2S8,mowing,Partial,Precious,
2480,04/08/2025,B2S8,soil moisture,Fail,Precious,
2480,04/08/2025,B2S8,soil nutrients,Pass,Precious,
2480,04/08/2025,B2S8,leaf colour,Pass,Precious,
2480,04/08/2025,B2S8,plant growth,Pass,Precious,
2480,04/08/2025,B2S8,pruning,Pass,Precious,
2480,04/08/2025,B2S8,staking,Pass,Precious,
2480,04/08/2025,B2S8,dead plants,Pass,Precious,
2480,04/08/2025,B2S8,pipes,Pass,Precious,
2480,04/08/2025,B2S8,drippers,Pass,Precious,
2480,04/08/2025,B2S8,flowering,Partial,Precious,
2480,04/08/2025,B2S8,nutsetting,Pass,Precious,
2480,04/08/2025,B2S8,fire guard,Fail,Precious,
2480,07/08/2025,B2S5,insect pests,Pass,Precious,
2480,07/08/2025,B2S5,diseases,Pass,Precious,
2480,07/08/2025,B2S5,basin weeds,Pass,Precious,
2480,07/08/2025,B2S5,inrows,Pass,Precious,
2480,07/08/2025,B2S5,mowing,Pass,Precious,
2480,07/08/2025,B2S5,soil moisture,Partial,Precious,
2480,07/08/2025,B2S5,soil nutrients,Pass,Precious,
2480,07/08/2025,B2S5,leaf colour,Pass,Precious,
2480,07/08/2025,B2S5,plant growth,Pass,Precious,
2480,07/08/2025,B2S5,pruning,Pass,Precious,
2480,07/08/2025,B2S5,staking,Pass,Precious,
2480,07/08/2025,B2S5,dead plants,Pass,Precious,
2480,07/08/2025,B2S5,flowering,Partial,Precious,
2480,07/08/2025,B2S5,pipes,Pass,Precious,
2480,07/08/2025,B2S5,microjets,Pass,Precious,
2480,07/08/2025,B2S5,fire guard,Fail,Precious,
2480,07/08/2025,B2S5,health status,Pass,Precious,
2480,08/08/2025,B2S4,insect pests,Pass,Precious,
2480,08/08/2025,B2S4,diseases,Pass,Precious,
2480,08/08/2025,B2S4,basin weeds,Partial,Precious,
2480,08/08/2025,B2S4,basin formation,Pass,Precious,
2480,08/08/2025,B2S4,inrows,Pass,Precious,
2480,08/08/2025,B2S4,mowing,Pass,Precious,
2480,08/08/2025,B2S4,soil moisture,Pass,Precious,
2480,08/08/2025,B2S4,soil nutrients,Pass,Precious,
2480,08/08/2025,B2S4,leaf colour,Pass,Precious,
2480,08/08/2025,B2S4,plant growth,Pass,Precious,
2480,08/08/2025,B2S4,pruning,Pass,Precious,
2480,08/08/2025,B2S4,staking,Pass,Precious,
2480,08/08/2025,B2S4,dead plants,Pass,Precious,
2480,08/08/2025,B2S4,flowering,Partial,Precious,
2480,08/08/2025,B2S4,pipes,Pass,Precious,
2480,08/08/2025,B2S4,microjets,Pass,Precious,
2480,08/08/2025,B2S4,fire guard,Pass,Precious,
2480,08/08/2025,B2S4,liming,Pass,Precious,
2480,08/08/2025,B2S4,health status,Pass,Precious,
2480,08/08/2025,B2S3,insect pests,Pass,Precious,
2480,08/08/2025,B2S3,diseases,Pass,Precious,
2480,08/08/2025,B2S3,basin weeds,Pass,Precious,
2480,08/08/2025,B2S3,basin formation,Pass,Precious,
2480,08/08/2025,B2S3,inrows,Pass,Precious,
2480,08/08/2025,B2S3,mowing,Pass,Precious,
2480,08/08/2025,B2S3,soil moisture,Partial,Precious,
2480,08/08/2025,B2S3,pruning,Pass,Precious,
2480,08/08/2025,B2S3,staking,Pass,Precious,
2480,08/08/2025,B2S3,leaf colour,Pass,Precious,
2480,08/08/2025,B2S3,soil nutrients,Pass,Precious,
2480,08/08/2025,B2S3,plant growth,Pass,Precious,
2480,08/08/2025,B2S3,dead plants,Pass,Precious,
2480,08/08/2025,B2S3,flowering,Pass,Precious,
2480,08/08/2025,B2S3,pipes,Pass,Precious,
2480,08/08/2025,B2S3,microjets,Pass,Precious,
2480,08/08/2025,B2S3,fire guard,Fail,Precious,
2480,08/08/2025,B2S3,liming,Pass,Precious,
2480,08/08/2025,B2S3,health status,Pass,Precious,
2480,13/08/2025,B2S7,Insect pests,Pass,Precious,
2480,13/08/2025,B2S7,diseases,Pass,Precious,
2480,13/08/2025,B2S7,basin weeds,Partial,Precious,
2480,13/08/2025,B2S7,basin formation,Pass,Precious,
2480,13/08/2025,B2S7,inrows,Fail,Precious,
2480,13/08/2025,B2S7,mowing,Fail,Precious,
2480,13/08/2025,B2S7,soil moisture,Fail,Precious,
2480,13/08/2025,B2S7,soil nutrients,Pass,Precious,
2480,13/08/2025,B2S7,leaf colour,Pass,Precious,
2480,13/08/2025,B2S7,plant growth,Pass,Precious,
2480,13/08/2025,B2S7,dead plants,Pass,Precious,
2480,13/08/2025,B2S7,flowering,Pass,Precious,
2480,13/08/2025,B2S7,pipes,Pass,Precious,
2480,13/08/2025,B2S7,drippers,Pass,Precious,
2480,13/08/2025,B2S7,fire guard,Pass,Precious,
2480,13/08/2025,B2S7,health status,Pass,Precious,
2480,13/08/2025,B2S6,insect pests,Pass,Precious,
2480,13/08/2025,B2S6,diseases,Pass,Precious,
2480,13/08/2025,B2S6,basin weeds,Pass,Precious,
2480,13/08/2025,B2S6,basin formation,Pass,Precious,
2480,13/08/2025,B2S6,inrows,Fail,Precious,
2480,13/08/2025,B2S6,mowing,Fail,Precious,
2480,13/08/2025,B2S6,soil moisture,Fail,Precious,
2480,13/08/2025,B2S6,soil nutrients,Pass,Precious,
2480,13/08/2025,B2S6,leaf colour,Pass,Precious,
2480,13/08/2025,B2S6,plant growth,Pass,Precious,
2480,13/08/2025,B2S6,dead plants,Pass,Precious,
2480,13/08/2025,B2S6,pipes,Pass,Precious,
2480,13/08/2025,B2S6,drippers,Pass,Precious,
2480,13/08/2025,B2S6,fire guard,Fail,Precious,
2480,13/08/2025,B2S6,flowering,Pass,Precious,
2480,13/08/2025,B2S6,health status,Pass,Precious,
2480,14/08/2025,B2S8,insect pests,Pass,Precious,
2480,14/08/2025,B2S8,diseases,Pass,Precious,
2480,14/08/2025,B2S8,basin weeds,Pass,Precious,
2480,14/08/2025,B2S8,basin formation,Pass,Precious,
2480,14/08/2025,B2S8,inrows,Pass,Precious,
2480,14/08/2025,B2S8,mowing,Pass,Precious,
2480,14/08/2025,B2S8,soil moisture,Partial,Precious,
2480,14/08/2025,B2S8,soil nutrients,Partial,Precious,
2480,14/08/2025,B2S8,leaf colour,Partial,Precious,
2480,14/08/2025,B2S8,plant growth,Pass,Precious,
2480,14/08/2025,B2S8,dead plants,Pass,Precious,
2480,14/08/2025,B2S8,pipes,Pass,Precious,
2480,14/08/2025,B2S8,drippers,Pass,Precious,
2480,14/08/2025,B2S8,fire guard,Fail,Precious,
2480,14/08/2025,B2S8,flowering,Pass,Precious,
2480,14/08/2025,B2S8,health status,Pass,Precious,
2480,14/08/2025,B1S1,insect pests,Pass,Precious,
2480,14/08/2025,B1S1,diseases,Pass,Precious,
2480,14/08/2025,B1S1,basin weeds,Pass,Precious,
2480,14/08/2025,B1S1,basin formation,Pass,Precious,
2480,14/08/2025,B1S1,inrows,Pass,Precious,
2480,14/08/2025,B1S1,mowing,Pass,Precious,
2480,14/08/2025,B1S1,soil moisture,Partial,Precious,
2480,14/08/2025,B1S1,soil nutrients,Pass,Precious,
2480,14/08/2025,B1S1,leaf colour,Pass,Precious,
2480,14/08/2025,B1S1,plant growth,Pass,Precious,
2480,14/08/2025,B1S1,pruning,Pass,Precious,
2480,14/08/2025,B1S1,staking,Pass,Precious,
2480,14/08/2025,B1S1,pipes,Pass,Precious,
2480,14/08/2025,B1S1,drippers,Pass,Precious,
2480,14/08/2025,B1S1,fire guard,Fail,Precious,
2480,14/08/2025,B1S1,flowering,Pass,Precious,
2480,14/08/2025,B1S1,dead plants,Pass,Precious,
2480,14/08/2025,B1S1,health status,Pass,Precious,
2480,15/08/2025,B2S2,insect pests,Pass,Precious,
2480,15/08/2025,B2S2,diseases,Pass,Precious,
2480,15/08/2025,B2S2,basin weeds,Pass,Precious,
2480,15/08/2025,B2S2,basin formation,Pass,Precious,
2480,15/08/2025,B2S2,inrows,Pass,Precious,
2480,15/08/2025,B2S2,mowing,Pass,Precious,
2480,15/08/2025,B2S2,soil moisture,Pass,Precious,
2480,15/08/2025,B2S2,soil nutrients,Pass,Precious,
2480,15/08/2025,B2S2,leaf colour,Pass,Precious,
2480,15/08/2025,B2S2,plant growth,Pass,Precious,
2480,15/08/2025,B2S2,dead plants,Pass,Precious,
2480,15/08/2025,B2S2,pruning,Pass,Precious,
2480,15/08/2025,B2S2,staking,Pass,Precious,
2480,15/08/2025,B2S2,flowering,Partial,Precious,
2480,15/08/2025,B2S2,fire guard,Pass,Precious,
2480,15/08/2025,B2S2,liming,Pass,Precious,
2480,15/08/2025,B2S2,pipes,Pass,Precious,
2480,15/08/2025,B2S2,microjets,Pass,Precious,
2480,15/08/2025,B2S2,health status,Pass,Precious,
2480,18/08/2025,B2S7,Insect pests,Pass,Precious,
2480,18/08/2025,B2S7,diseases,Pass,Precious,
2480,18/08/2025,B2S7,basin weeds,Pass,Precious,
2480,18/08/2025,B2S7,basin formation,Partial,Precious,
2480,18/08/2025,B2S7,inrows,Pass,Precious,
2480,18/08/2025,B2S7,mowing,Pass,Precious,
2480,18/08/2025,B2S7,soil moisture,Pass,Precious,
2480,18/08/2025,B2S7,soil nutrients,Pass,Precious,
2480,18/08/2025,B2S7,leaf colour,Pass,Precious,
2480,18/08/2025,B2S7,plant growth,Pass,Precious,
2480,18/08/2025,B2S7,pruning,Pass,Precious,
2480,18/08/2025,B2S7,staking,Pass,Precious,
2480,18/08/2025,B2S7,dead plants,Pass,Precious,
2480,18/08/2025,B2S7,pipes,Pass,Precious,
2480,18/08/2025,B2S7,drippers,Pass,Precious,
2480,18/08/2025,B2S7,fire guard,Pass,Precious,
2480,18/08/2025,B2S7,flowering,Pass,Precious,
2480,18/08/2025,B2S7,health status,Pass,Precious,
2480,18/08/2025,B2S5,insect pests,Pass,Precious,
2480,18/08/2025,B2S5,diseases,Pass,Precious,
2480,18/08/2025,B2S5,basin weeds,Pass,Precious,
2480,18/08/2025,B2S5,basin formation,Pass,Precious,
2480,18/08/2025,B2S5,inrows,Pass,Precious,
2480,18/08/2025,B2S5,mowing,Pass,Precious,
2480,18/08/2025,B2S5,soil moisture,Fail,Precious,
2480,18/08/2025,B2S5,leaf colour,Pass,Precious,
2480,18/08/2025,B2S5,soil nutrients,Pass,Precious,
2480,18/08/2025,B2S5,plant growth,Pass,Precious,
2480,18/08/2025,B2S5,pruning,Pass,Precious,
2480,18/08/2025,B2S5,staking,Pass,Precious,
2480,18/08/2025,B2S5,dead plants,Pass,Precious,
2480,18/08/2025,B2S5,pipes,Pass,Precious,
2480,18/08/2025,B2S5,microjets,Pass,Precious,
2480,18/08/2025,B2S5,fire guard,Fail,Precious,
2480,18/08/2025,B2S5,flowering,Pass,Precious,
2480,18/08/2025,B2S5,health status,Pass,Precious,
2480,19/08/2025,B2S3,insect pests,Pass,Precious,
2480,19/08/2025,B2S3,diseases,Pass,Precious,
2480,19/08/2025,B2S3,basin weeds,Pass,Precious,
2480,19/08/2025,B2S3,basin formation,Pass,Precious,
2480,19/08/2025,B2S3,inrows,Pass,Precious,
2480,19/08/2025,B2S3,mowing,Pass,Precious,
2480,19/08/2025,B2S3,soil moisture,Fail,Precious,
2480,19/08/2025,B2S3,soil nutrients,Pass,Precious,
2480,19/08/2025,B2S3,leaf colour,Pass,Precious,
2480,19/08/2025,B2S3,plant growth,Pass,Precious,
2480,19/08/2025,B2S3,staking,Pass,Precious,
2480,19/08/2025,B2S3,pruning,Pass,Precious,
2480,19/08/2025,B2S3,dead plants,Pass,Precious,
2480,19/08/2025,B2S3,pipes,Pass,Precious,
2480,19/08/2025,B2S3,microjets,Pass,Precious,
2480,19/08/2025,B2S3,fire guard,Fail,Precious,
2480,19/08/2025,B2S3,flowering,Pass,Precious,
2480,19/08/2025,B2S3,health status,Pass,Precious,
2480,19/08/2025,B2S4,insect pests,Pass,Precious,
2480,19/08/2025,B2S4,diseases,Pass,Precious,
2480,19/08/2025,B2S4,basin weeds,Pass,Precious,
2480,19/08/2025,B2S4,basin formation,Partial,Precious,
2480,19/08/2025,B2S4,inrows,Pass,Precious,
2480,19/08/2025,B2S4,mowing,Pass,Precious,
2480,19/08/2025,B2S4,soil moisture,Pass,Precious,
2480,19/08/2025,B2S4,leaf colour,Pass,Precious,
2480,19/08/2025,B2S4,soil nutrients,Pass,Precious,
2480,19/08/2025,B2S4,plant growth,Pass,Precious,
2480,19/08/2025,B2S4,pipes,Pass,Precious,
2480,19/08/2025,B2S4,microjets,Pass,Precious,
2480,19/08/2025,B2S4,fire guard,Pass,Precious,
2480,19/08/2025,B2S4,flowering,Pass,Precious,
2480,19/08/2025,B2S4,health status,Pass,Precious,
2480,19/08/2025,B2S6,insect pests,Pass,Precious,
2480,19/08/2025,B2S6,diseases,Pass,Precious,
2480,19/08/2025,B2S6,basin weeds,Pass,Precious,
2480,19/08/2025,B2S6,basin formation,Partial,Precious,
2480,19/08/2025,B2S6,inrows,Partial,Precious,
2480,19/08/2025,B2S6,mowing,Partial,Precious,
2480,19/08/2025,B2S6,soil moisture,Pass,Precious,
2480,19/08/2025,B2S6,soil nutrients,Pass,Precious,
2480,19/08/2025,B2S6,leaf colour,Pass,Precious,
2480,19/08/2025,B2S6,plant growth,Pass,Precious,
2480,19/08/2025,B2S6,pruning,Pass,Precious,
2480,19/08/2025,B2S6,staking,Pass,Precious,
2480,19/08/2025,B2S6,pipes,Pass,Precious,
2480,19/08/2025,B2S6,drippers,Pass,Precious,
2480,19/08/2025,B2S6,dead plants,Pass,Precious,
2480,19/08/2025,B2S6,fire guard,Fail,Precious,
2480,19/08/2025,B2S6,flowering,Pass,Precious,
2480,19/08/2025,B2S6,health status,Pass,Precious,
2480,20/08/2025,B2S2,Insect pests,Pass,Precious,
2480,20/08/2025,B2S2,diseases,Pass,Precious,
2480,20/08/2025,B2S2,basin weeds,Pass,Precious,
2480,20/08/2025,B2S2,basin formation,Pass,Precious,
2480,20/08/2025,B2S2,inrows,Pass,Precious,
2480,20/08/2025,B2S2,mowing,Pass,Precious,
2480,20/08/2025,B2S2,soil moisture,Pass,Precious,
2480,20/08/2025,B2S2,soil nutrients,Pass,Precious,
2480,20/08/2025,B2S2,leaf colour,Pass,Precious,
2480,20/08/2025,B2S2,plant growth,Pass,Precious,
2480,20/08/2025,B2S2,pruning,Pass,Precious,
2480,20/08/2025,B2S2,staking,Pass,Precious,
2480,20/08/2025,B2S2,pipes,Pass,Precious,
2480,20/08/2025,B2S2,microjets,Pass,Precious,
2480,20/08/2025,B2S2,dead plants,Pass,Precious,
2480,20/08/2025,B2S2,fire guard,Pass,Precious,
2480,20/08/2025,B2S2,flowering,Pass,Precious,
2480,20/08/2025,B2S2,health status,Pass,Precious,
2480,20/08/2025,B2S8,insect pests,Partial,Precious,
2480,20/08/2025,B2S8,diseases,Pass,Precious,
2480,20/08/2025,B2S8,basin weeds,Pass,Precious,
2480,20/08/2025,B2S8,basin formation,Partial,Precious,
2480,20/08/2025,B2S8,inrows,Pass,Precious,
2480,20/08/2025,B2S8,mowing,Pass,Precious,
2480,20/08/2025,B2S8,soil moisture,Fail,Precious,
2480,20/08/2025,B2S8,pruning,Pass,Precious,
2480,20/08/2025,B2S8,staking,Pass,Precious,
2480,20/08/2025,B2S8,pipes,Pass,Precious,
2480,20/08/2025,B2S8,drippers,Pass,Precious,
2480,20/08/2025,B2S8,dead plants,Pass,Precious,
2480,20/08/2025,B2S8,fire guard,Fail,Precious,
2480,20/08/2025,B2S8,health status,Pass,Precious,
